,FibCassini_cpp,FibCassini_python,FibFormulaBig_string,FibFormula_python,FibFormula_string,FibLoop_cpp,FibLoop_python,FibLoop_string,FibMatrix_cpp,FibMatrix_python,FibMatrix_string,FibRecurDP_python,FibRecur_python
1730,1128888.3871429788,2063999.0826794019,,,,3301331.8660550793,140888.8263085828,422605145.5088964,990666.2264711485,84444.40686616872,91088403.96072537,1003555.1096052586,
1731,1268443.880690029,1030221.7643811672,,,,4035553.762037125,208444.35175604303,277200765.6884625,3095554.179708415,42222.20343308436,61780416.986493945,1151999.4880018202,
1732,1735999.2283445536,919555.1468792474,,,,2461332.2393634007,214666.57130986277,235857672.95219284,885332.9397879861,39111.09365617449,56475530.45525911,960888.4618046432,
1733,698666.3562429384,1029777.320127323,,,,2385776.7174604307,124888.83328387601,395042046.6479727,1196888.3569579702,85333.29537385725,113337282.96119717,969777.3467678416,
1734,1427999.3653190103,997777.3343052831,,,,3627109.4990070197,385777.60631142155,481494897.1134072,1727554.7877488863,70222.19097052584,181423030.47864062,2172443.4789121007,
1735,822666.301019126,1035110.6510597675,,,,3088443.0718742805,148444.3785102485,394995380.0021149,2035999.0951419603,43555.53619461716,105955064.01989496,1067555.0810219648,
1736,1146221.7127018447,999110.667066816,,,,3979109.342594711,143111.0474641173,426280699.4308903,1731110.3417796404,39999.98227754986,95171513.25712803,1036888.4280751445,
1737,843555.180608746,2163554.593948902,,,,3773776.100501891,144888.82447949436,329607409.063442,1353332.731810042,43111.091940772894,120537724.20551923,1048888.422701566,
1738,1441777.1369608091,2566221.081679032,,,,3699553.911246767,354222.0647432259,810213862.1271706,1815554.748645809,79555.52018756862,128242165.22574261,2043110.2030897818,
1739,785332.9842646418,1770221.4354358148,,,,3212443.016650468,146222.15724102716,394840713.4040508,1602665.9543513232,44444.424702305696,95371513.16817471,1078666.1872543846,
1740,1036888.4279614576,1018221.769641059,,,,3815553.859794818,145333.26873333863,406214486.12682796,1824443.6336090076,41777.75929292693,103588842.84948999,1040888.4263597429,
1741,769332.9913536217,2554221.0870526107,,,,3719553.9023286984,145777.7129871829,339939848.9156056,2291998.981377219,48444.4229869041,99725733.45521596,1335999.406251176,
1742,930221.8088578229,1625332.6110700073,,,,2511109.9951118375,140444.38205473853,369997168.8901087,1183999.4737101733,42666.64768692863,115083059.96312629,1009332.8847915472,
1743,805332.9753465732,2520887.768469038,,,,3336887.4057941865,143999.93597180583,547008645.7738717,1877332.4990206675,100888.84414471977,102155510.15312485,1121777.2791951573,
1744,1244888.3355773431,1816443.6371534974,,,,3390220.715459691,146222.15724102716,377459387.7958523,1229332.7869201675,58222.196344104304,79779520.09798628,1042666.2032614332,
1745,1326666.0770341333,2237332.338950182,,,,3874664.944532924,401333.1549685972,476700232.5777412,1420443.8132310314,86222.18388154579,83783518.3184552,2303110.087495952,
1746,1663554.8162184933,1893332.4918180006,,,,2758665.440637742,352444.28772784886,391156715.0414612,1934665.8068570832,43555.53619461716,186619472.61352906,4469331.34696792,
1747,1551999.3103225715,1025332.8775888804,,,,3349776.288928297,183999.9182493557,354048287.08965397,2301332.310480575,43999.98044846143,94535513.53976764,1052888.4209861644,
1748,1589777.0711035263,999555.1113206602,,,,3342220.736840318,388888.7159746446,302405198.9310692,1725332.5664796648,83999.96272601129,85291962.09246947,2139999.0489499033,
1749,1027110.6546042574,961332.9060584875,,,,2533776.651603148,155999.9307119142,232467452.23673314,1354666.0645715748,59555.529105637106,57405752.26411693,983999.5626634846,
1750,807999.6408696389,1011110.6616932375,,,,2314665.637982216,129777.72007616295,222045679.09079742,1052443.9767323202,37333.31675448426,54042642.64768699,923555.1451638457,
1751,587555.2944871743,1115555.0597550245,,,,2699554.355672262,130222.16433000722,218610569.50638157,1447110.46800694,37333.31675448426,58596418.40163477,935999.5840441115,
1752,1033777.3182982346,835110.7398993918,,,,2302221.1989882635,148888.82276409277,237366561.17046097,814666.3046773028,33777.76272373012,115087059.9612972,862666.2832966759,
1753,1067999.525275809,2252887.8876073575,,,,3658665.040575215,139111.04929320572,349813622.3049642,2022665.7677540062,41777.75917924009,113498616.22284152,1460888.2395350519,
1754,2010665.7731275845,1020888.4351641245,,,,3909331.5958780292,376888.7214619099,342202514.5766838,1794221.4246886577,83111.07410463592,61548861.533879064,2193332.3585017207,
1755,738666.3384068015,923555.145050159,,,,2479998.8977974863,137777.71653167292,233858118.2852977,1462666.0165504292,43999.98044846143,60241306.55941917,1057777.3075510776,
1756,827999.6320652572,922666.2565424703,,,,2324887.8555932604,123555.50063603005,228733231.6741413,944444.0247534658,35999.98399295146,118366614.05925497,916444.0372160242,
1757,662221.927882456,948444.0229243774,,,,3299554.0890397024,139555.49354705,358815396.0820364,1807554.7523039859,42222.20343308436,70401302.04381967,2307110.0856668637,
1758,958666.2405354218,973777.3449387532,,,,2529332.209178392,141777.71481627133,243423447.36737686,1241777.2259141202,79111.07593372435,66969748.01343458,1396443.823750815,
1759,593777.5139273072,1042221.7590075888,,,,2495554.446454662,127999.94306078588,228085676.4064083,1519999.3245005317,57333.30783641577,61136417.27279173,1199110.5782271917,
1760,952888.46546282,860444.0620274545,,,,2856443.174891865,128888.83156847442,218190125.24883875,778666.3205706645,32444.42996219732,52622198.83456965,906666.2637451373,
1761,728888.5649359145,886221.8284093614,,,,2313776.749474528,120444.39085912018,218285236.3176835,1095555.068673093,33777.76272373012,55342642.069945216,867110.7257214317,
1762,919110.7026254031,888444.0495648959,,,,2388887.8271236536,123555.50063603005,223321234.07943526,1084443.9624406733,35555.53973910719,55477308.67669997,891110.7150879616,
1763,683110.807472076,863999.6160582086,,,,2446221.1350737563,127555.49892062845,222839012.0715176,1289777.2045334931,36888.87250063999,58967529.3477967,894221.8247511846,
1764,1192443.9145332144,863555.1716906775,,,,2287554.5388387763,127111.05455309735,222671901.03468692,831110.7417284802,34666.651231418655,53224865.23346015,888888.4938187402,
1765,660444.1509807657,844888.5133702788,,,,2368443.391787878,121333.27948049555,287456761.13032913,1189777.249010149,35111.09548526292,99491066.89293785,938221.805199646,
1766,1465332.6820734947,1425777.144049789,,,,3813776.082779441,368444.28075255564,394184269.2514683,1736888.116965929,81333.29720294569,105619064.16933198,2159554.5957779903,
1767,1181332.8083007946,2348443.400705946,,,,3919109.3693489167,455555.3530281031,298682978.36310375,2593776.6249626293,85777.73962770152,72223967.9004133,2266665.6592491562,
1768,1402221.5990507903,923110.7007963146,,,,3263554.105046751,151111.04391962726,238957227.13007218,894221.8248648715,35555.53973910719,57503085.55423089,941777.3591167133,
1769,749333.0002716903,886666.2726632057,,,,2407110.041303895,157333.263473447,228054120.86484012,1298666.0894966917,36888.87238695315,59442195.80339904,938666.2494534904,
1770,832444.0744900131,875110.7221769416,,,,2807998.7520186477,125333.27765140712,225631010.8306252,1037332.8723289887,35555.53985279403,54630197.94217417,886666.2725495188,
1771,614666.3934032404,849777.4001625658,,,,2318221.1918992833,122666.61212834151,228558120.64074144,1501332.666066446,37333.31675448426,61447972.68984803,882221.8301247631,
1772,839555.1824378344,1240443.8931525873,,,,2387998.938615965,129777.72007616295,219923013.36763376,930221.8088578229,35111.09559894976,56143086.15861319,940444.0264688674,
1773,705777.4640770731,917332.925610026,,,,3354665.1757205836,135999.93951629585,223133678.60726884,1344443.8468468434,39111.09376986133,57241307.89269566,910221.8177758914,
1774,785332.9843783285,871555.1682598743,,,,2865332.0598550634,125333.27765140712,227522565.54554152,1123999.5004643789,37777.761008328525,56185752.80630012,899999.6000511601,
1775,555999.7529189787,847110.7346395002,,,,2551109.977275701,122666.61224202835,222508345.55188704,1440443.8041992763,38666.64951601706,60467084.236847766,872888.5009077203,
1776,887555.1610572075,847555.1788933445,,,,2946665.357058009,127555.49892062845,257874107.61142838,784888.5400107974,32888.87432972842,132277718.98766606,883110.7186324516,
1777,1256888.3303174516,2581332.1860823636,,,,3096443.0683297906,145333.26884702547,271167879.48091316,1564888.1934566817,96444.4016062771,64077304.854549766,2353332.2874982334,
1778,918666.2583715587,954666.2423645102,,,,2658221.0407468667,130222.16433000722,236264783.88234773,1010221.773185549,40888.87067155156,56304419.420257546,1032888.4297905461,
1779,796888.5347509058,867555.1699752759,,,,3124443.055867232,128444.38731463015,233668340.59186202,1345332.735354532,36444.428246795724,61584861.51787201,891999.60359565,
1780,916888.4813561817,852444.0655719445,,,,2912443.150080435,126666.61041293992,256390997.15954217,1030221.7643811672,35555.53973910719,59126640.38805815,879555.1646016975,
1781,635555.2731065473,995999.5574035929,,,,2933776.4739238992,130666.60858385148,236571450.41272542,1306221.6416983574,40888.87067155156,61184417.2514111,905332.9309836044,
1782,1255554.9975559188,871999.6124000318,,,,2671554.368248508,128444.38731463015,229861231.17277658,1116888.3925165574,39999.98227754986,57479974.453258365,948888.4671782216,
1783,561333.083851423,918666.2583715587,,,,2333332.2963026147,123999.94488987431,241126115.0550672,1461332.6837888963,41333.314925395825,62384861.16228614,1603999.287112856,
1784,841777.403593369,846666.2903856558,,,,2721332.1238832576,131111.05283769575,226007455.10783327,922221.8122886261,35555.53973910719,55148419.93408481,885332.939901673,
1785,738666.3384068015,867555.1699752759,,,,2519554.435821192,125333.27753772028,221620790.39071614,1520443.7687543759,36888.87250063999,61287972.76085152,899110.7115434716,
1786,773332.9896382202,850666.2885565674,,,,2364887.8378708106,123555.50063603005,224889233.3825552,1174221.700352973,36444.428246795724,59359973.6178021,883555.1628862959,
1787,862221.8390428316,935555.1396765804,,,,2938665.3606024995,151999.93254100264,230388342.04965043,1412443.8166618347,39999.98227754986,62920860.92412319,911555.1504237374,
1788,807555.1966157946,883555.1628862959,,,,2867554.281124285,127555.49892062845,232954563.13121575,1053332.8652400086,38666.64951601706,58093751.95826761,894221.8248648715,
1789,579555.2980316642,1250221.6666234746,,,,2319554.5246608164,183555.47399551142,233921229.36832038,1419110.4803558118,37333.31675448426,61909750.262316264,955555.1308721988,
1790,711555.2392633618,881777.3858709189,,,,2651554.377052889,125333.27753772028,231095008.40223518,1143999.491659997,39555.538023705594,58953751.5761549,876444.0549384744,
1791,597333.0678443745,846221.8461318116,,,,2581776.630336208,127999.94317447272,372697612.13440233,1463999.3494256488,40888.87067155156,73682189.47465266,2271110.1016739123,
1792,1598221.5119265674,987110.6723267075,,,,2619998.8355983803,191555.47033733455,269837657.84996194,755555.2198255099,33777.76272373012,61301750.532493316,1170221.7021820615,
1793,992888.447626683,894221.8248648715,,,,2591109.9595532506,135999.93951629585,264870548.94641915,1079555.075762073,35555.53973910719,64565304.63765375,1055110.6421416989,
1794,935999.5840441115,993777.3360206848,,,,2462221.127871089,223111.01190553018,256146552.82379317,847999.6231471887,35555.53985279403,60786195.20610573,1301332.7550197574,
1795,824888.5222883474,874666.2779230974,,,,2772887.6565333847,128444.38731463015,243558113.9742453,1899554.7112581334,33777.76283741696,62501749.999228194,895555.1575127174,
1796,928444.0318424458,974666.2334464418,,,,2508443.329588772,134222.16261460562,242095003.51332736,791555.2038184614,32444.42996219732,58420418.47984092,1029777.320127323,
1797,740444.1153084917,883555.1628862959,,,,2468443.347424909,145777.7129871829,232019007.99153918,1247110.5568465646,38666.64951601706,62227083.45467254,1672443.7010680048,
1798,867555.1699752759,1447554.9121470978,,,,3042665.314410442,132444.38559922855,432191807.91481906,954221.798110666,33333.31846988585,117359947.83998649,902666.2654605389,
1799,931555.1415056689,2281776.7636524877,,,,3351109.6216898295,151999.9324273158,381152719.4876589,1650221.488716852,83999.96272601129,85070628.85746564,2162221.261187369,
1800,1098221.7341961586,1331999.4079665774,,,,3848887.1782647036,150222.15552562557,304242531.4478123,852888.5098257888,35999.98399295146,62920860.92412319,1087999.5164714274,
1801,793332.9807201517,960888.46191833,,,,2641332.159441845,139999.93780089426,263734993.8954685,1210221.6843459245,44888.86895614996,69175080.3666764,1385332.7176320818,
1802,1498221.556403223,929332.9202364476,,,,2453776.6871617353,403110.9319839743,254910997.81731918,969332.9025139974,35999.98399295146,64069304.85809425,1224888.3444954117,
1803,701333.0215386304,931110.6972518247,,,,3001776.4437388903,139111.04929320572,252575443.29974735,1458221.5741256732,37777.761008328525,67907080.93024023,1155555.0419188875,
1804,907110.7078852947,967555.1254986203,,,,2414221.149251716,131111.05283769575,890648937.4893453,861777.3947889872,37333.31675448426,292730536.56424963,928888.4760962902,
1805,1475999.3439383833,2531998.8747014576,,,,4839997.84887601,386666.4948191101,770332990.9631975,2877332.054481485,83555.51835848019,208593685.0695589,2405332.2642885176,
1806,1511999.3279313347,2942220.9146332536,,,,4048887.0894250795,439999.8044846143,688103694.1761067,1761776.9947264604,99999.9555233444,250758555.21834,3052887.5320214867,
1807,1297777.2009890033,4521775.768125735,,,,4669331.258014608,269333.21362321294,1338783404.985179,2869776.5022798195,103999.9538079428,315554526.42021465,5808886.307136163,
1808,1691110.3595020904,2348443.400705946,,,,4259109.218196499,409333.1514241072,,1356443.8415869516,68888.85832267988,216476348.23273164,2835554.295302245,
1809,1316888.303563246,2998665.3339619804,,,,4290220.315510851,397333.15679768566,,1935554.6953647719,95999.95735243283,347521623.3237006,2595554.4019780066,
1810,1761332.5504726162,2811554.306049402,,,,4030220.430990994,345333.1797800274,,1618665.9472623433,161777.70589820284,384491384.6705822,4276886.98800921,
1811,1507110.4412527347,3007554.2188114924,,,,4210664.795209596,417777.59213346144,,3292887.4253457254,103111.06530025427,368633613.94057393,2517332.2145519704,
1812,1808443.6406979875,8133774.16284311,,,,4356886.952564309,429333.1425060387,,1763110.3274879933,68444.41406883561,246898112.48981643,2439110.0271259346,
1813,1989776.8935379644,2484887.7844760865,,,,7254663.44238157,444888.6911632144,,2585776.628620806,80888.85294910142,303193643.0251108,2789776.5379520934,
1814,1563110.4164413046,3028887.5427686432,,,,4677775.6987239625,391110.9372438659,,2234221.229286959,79555.52018756862,241075892.8551786,2298665.6450711964,
1815,1319554.9690863118,2878665.387243018,,,,4318664.747302136,383555.38515588705,,2902665.376609548,106666.6193310084,254230553.6752565,2757332.107876209,
1816,1835554.7397277406,4057331.530134434,,,,4931553.363803687,443110.9141478373,,1514665.9935680872,89333.29365845566,231974119.12258303,2776443.2104504523,
1817,1357332.7300946403,2833776.518286868,,,,4388442.494018818,460444.23982039007,,2286665.650331088,93333.29182936723,249235444.78428993,2671998.812388665,
1818,1841776.9591678735,2623998.833769292,,,,4211553.683717284,424888.7000812829,,1853332.5096541375,78666.63179356692,255856330.73046666,2600887.7330241376,
1819,1249332.7780020991,2853776.5093687996,,,,4405331.375437527,397777.6009378431,,2707998.7964953035,98666.62287549843,208783907.2071347,2871554.2792951963,
1820,1727999.2320027305,2380887.8306681435,,,,4224887.011218925,454666.46463410143,,1705777.0196515776,85333.29537385725,163123927.50046456,2782220.9857504275,
1821,1152888.3765095088,1503554.8873356674,,,,3863998.2826680355,375555.38858669024,,2552443.3100372334,104888.8422019445,144115935.94843453,2227110.1213391377,
1822,1445332.6909915633,2349776.7334674792,,,,3924887.1445352053,405333.1531395088,,2096887.9570091304,86666.62813539006,156531041.5418253,1153777.2650171975,
1823,1171555.0348299076,2926665.3659760775,,,,4362220.283383067,436888.6947077044,,2909332.040303525,72888.85649359145,220643901.93611416,1578665.9650984802,
1824,1971110.234990192,2875109.833212264,,,,4538220.2052906,426666.47709665995,,1467110.4590888717,83111.07421832276,143722158.3456676,2397332.267833008,
1825,1277777.209793385,1136888.3835984888,,,,3481331.7860198366,420444.25765652704,,2075110.1889118217,43111.091940772894,229007009.33018926,1445332.6909915633,
1826,1927999.143163106,2366665.6147725005,,,,4219553.680172794,300888.75519140856,,1721777.0125625976,84888.85123369982,274928766.69828093,20417768.703168802,
1827,1523554.878417599,2602665.509925828,,,,4318664.74718845,416444.25937192864,,2361332.2838400565,87999.96089692286,256082997.29651663,2434665.584587492,
1828,1080443.9642697617,1043999.5360229659,,,,3689776.137889567,157333.263473447,,1116888.3924028706,40888.87067155156,108921284.92378105,1131110.6084122001,
1829,1059999.5289339859,1900443.599765822,,,,3216443.0149350665,152444.37668116007,,1547554.867784129,79111.07593372435,165090593.29303,1151110.5994941317,
1830,1307554.9744598903,1451554.910431696,,,,3751553.888150738,395110.9355284643,,1172888.3675914402,77777.74328587839,96167512.81441793,2137332.3834268376,
1831,750666.333033223,2357776.729922989,,,,3303554.087324301,153333.2651888486,,1625332.6109563205,91111.07067383273,106551508.19934534,1779554.7646528576,
1832,1066221.7483741187,1019110.6581487474,,,,3145776.379710696,151999.9324273158,,1071999.5235604073,72444.41223974718,102904843.15351023,1102666.1765072276,
1833,1180443.9197931061,2347554.5121982577,,,,4786220.094956662,383555.3850422002,,2244887.891151848,86666.6282490769,103531509.5415399,2162221.261187369,
1834,1064888.4156125858,2595554.4019780066,,,,4665775.704097541,297333.2011606544,,1880888.0529377349,42666.647800615465,111555950.41952893,1135555.050950643,
1835,733777.4517282015,1795999.2018177218,,,,3314665.1935567204,148444.37839656166,,1530221.542111576,76888.85477818985,111385728.27292137,1213777.2383766787,
1836,1290666.0930411818,2240443.448613405,,,,3649776.1557257036,359555.39578935714,,1382221.607855172,82666.62996447849,106139508.38239816,2177332.365590701,
1837,1196443.912704126,2242665.6698826263,,,,3327109.6324369865,383999.8294097313,,2008887.9959985206,78666.63167988008,90961292.9060586,2168887.9248813465,
1838,1342666.069945153,989332.8935959289,,,,3101776.399262235,147111.0457487157,,1187555.0277409274,41777.75917924009,92763958.77157028,1060443.97318783,
1839,751555.2215409116,2250665.666451823,,,,3286665.205905592,357777.61877398007,,1783999.2071913,91999.95906783442,112221283.4571883,1777776.9876374805,
1840,1278221.6541609159,1013777.3272163031,,,,3206220.7972103353,144444.3802256501,,1513332.6608065544,38222.20526217279,98364845.17120425,1083110.6296791404,
1841,878221.8318401647,990221.7821036174,,,,3614220.6158729093,147111.0457487157,,1832888.0743183617,39555.538023705594,317528303.3207279,1052443.9767323202,
1842,2501776.665781108,2625332.1665308247,,,,4035109.3177832807,272888.76754028024,,2123110.167417508,87999.96089692286,282263874.5493578,2382665.6076835208,
1843,1163110.5942342402,1068443.96964334,,,,3999109.3337903293,357777.61877398007,,3608887.2849404654,88444.40515076712,141487937.11649433,1143999.4915463103,
1844,1498666.0005433806,1483110.4519998915,,,,2924887.5888470137,203111.0209372855,,1259554.9957268303,39999.98227754986,68683525.02954167,1050666.199716943,
1845,945777.3574013117,3087109.739112748,,,,2574221.078134542,151555.48817347153,,2227110.1213391377,66666.63705345854,74885744.49530461,1387554.9387876163,
1846,1398666.0450200362,946666.2460226871,,,,2720887.679515727,143555.4918316484,,1543554.8694995304,51111.08839628287,64588860.18276644,1623554.8339409432,
1847,720888.5684804046,918666.2583715587,,,,2370665.6130570993,135555.49537613842,,2406665.5970500507,44444.424702305696,67354192.28698447,1531554.874873109,
1848,1692443.6922636232,903999.5982220717,,,,2728443.2317173923,163555.4829135799,,1139999.4933753987,36444.428246795724,60266195.43717971,930666.2529979803,
1849,871110.72400603,889777.3823264288,,,,2291998.981377219,132444.38559922855,,1989776.8934242777,35555.53985279403,63889749.38226966,969777.3467678416,
1850,1303554.976175292,1149777.2668462857,,,,3295554.0908687906,131555.49709154002,,1856888.063571205,41777.75917924009,60635973.050693795,940444.0264688674,
1851,805777.4196004175,891555.1593418058,,,,2552887.7542910776,132888.82985307282,,2356887.8414153005,38222.20526217279,65363082.06091235,943999.5804996216,
1852,1291110.5371813392,895110.7132588732,,,,2908887.596049681,127999.94306078588,,1339554.9601682434,35111.09548526292,59420862.47955558,908444.0407605143,
1853,774666.3223997529,872444.0566538761,,,,2299554.533465198,131111.05283769575,,2098665.7339108204,43999.98044846143,89525737.98853791,1235555.0063603004,
1854,1257332.774457609,921332.9237809376,,,,2584443.2957455865,135555.49537613842,,1782665.8743160805,38666.64951601706,63679082.809358075,958221.7962815776,
1855,787555.205533863,986221.7839327059,,,,2411554.4837286505,136888.82813767123,,2783998.762765805,43111.09205445973,68759524.99581218,989332.8935959289,
1856,1539999.315582463,943999.5804996216,,,,2830665.408509958,137777.71653167292,,1117332.8367704016,33777.76272373012,62158639.040603705,942221.8034842445,
1857,1161777.2614727074,917332.925610026,,,,2422221.1457072264,139111.04929320572,,1948888.022752726,34666.65134510549,66021748.43476405,1008888.440537703,
1858,2282665.652160176,895555.1575127174,,,,2613332.1717907167,135555.4952624516,,1399554.9335277246,34666.65134510549,60744417.44692649,966666.2369909318,
1859,984444.0069173288,1130221.7199045117,,,,2335998.9618256805,131999.9413453843,,2305332.3086514864,40444.42653139413,65059971.08445172,967999.5697524645,
1860,1431110.4749822335,898221.823035783,,,,2723998.7892926363,138222.1607855172,,1235110.5621064561,36888.87250063999,76380410.49756339,1249332.7780020991,
1861,915110.7043408046,892888.4921033387,,,,2432443.3633182705,137333.27227782866,,2070665.7463733791,35111.09548526292,66617303.725593045,987555.1165805518,
1862,1495110.4466263133,903110.7098280699,,,,3333776.2961309636,136444.38377014012,,1589332.626963369,35111.09548526292,62424416.70019616,926666.2548270688,
1863,852888.5098257888,894666.2690050289,,,,3268442.991725351,138666.60503936146,,2427998.920893515,36444.428246795724,66235970.56182007,950666.2441935986,
1864,1430666.030842076,876888.4991923186,,,,2962220.9057151848,129333.27582231868,,1071110.635052719,32444.430075884156,62625749.94411807,933332.9185210459,
1865,1021777.3236718131,929332.9203501344,,,,2344887.846675192,133777.71836076136,,2303554.531749796,34666.651231418655,64097304.8456317,933332.9185210459,
1866,1489777.1156938688,905777.3752374487,,,,2656443.2638451764,137333.27227782866,,1529777.0978577319,44888.86895614996,61432417.14119086,963555.1273277088,
1867,852888.5098257888,899110.7115434716,,,,2445332.2465660674,130666.60858385148,,2285776.761937086,53333.309551817365,65034193.3181835,1151999.4880018202,
1868,1356888.285840796,955110.6866183545,,,,2515998.8817904377,155111.04220422567,,1284443.8736010487,35999.98399295146,60452862.02095213,1450666.0219240075,
1869,850221.84441641,891555.1592281191,,,,2355554.508653768,130666.60858385148,,2115999.0595833734,35555.53973910719,63917304.92566694,967999.5697524645,
1870,1265332.770913119,898666.2672896273,,,,3623553.945089952,133333.27399323025,,1610221.5065529891,35111.09559894976,64556415.75269055,909777.3734083603,
1871,878221.8319538515,874221.8336692532,,,,2615109.9488060935,150666.59977946983,,2875998.7218336393,36888.87250063999,65527526.43221993,907555.1521391389,
1872,1474221.5670366932,872444.0566538761,,,,3426220.6994526424,129777.72007616295,,1104888.3978901359,32444.42996219732,59507973.551944815,903999.5982220717,
1873,992444.0033728387,872444.0567675629,,,,2272887.878689289,135555.4952624516,,1911554.705998242,37333.31664079742,62808416.529605895,1071999.5235604073,
1874,1354666.0645715748,1001777.3324761947,,,,2574665.5223883865,184444.36238951312,,1416888.2592002773,44444.424702305696,63691527.24823835,925332.922065536,
1875,976888.4547156631,1194666.135688749,,,,2399554.489102229,143999.93597180583,,2390665.6041390304,71111.07947821438,66847525.84556009,973332.9007985957,
1876,1410221.5955063002,876444.0549384744,,,,2497332.223356352,131999.9413453843,,1214221.682516836,41333.314925395825,61370639.390815996,1156443.9304265762,
1877,877777.3877000073,882221.8301247631,,,,2283998.984921709,131111.05283769575,,2073332.4118964446,35999.98399295146,64502193.55451736,962666.2387063333,
1878,1289777.2045334931,894221.8247511846,,,,2668443.258471598,131111.05283769575,,1559554.8624105505,35555.53985279403,63936416.02824118,958666.2405354218,
1879,828444.0762054146,873777.3895290957,,,,3147554.1566123865,131999.9413453843,,2912887.594334279,36444.428246795724,65675081.9221088,944888.4688936232,
1880,1391110.4928183705,876888.4991923186,,,,3325776.299561767,134222.16261460562,,1163110.5942342402,33777.76272373012,60035084.428818665,916444.0372160242,
1881,1066221.7483741187,874221.8336692532,,,,2299554.533578885,133333.2741069171,,2117332.392344906,35555.53973910719,65316859.85908098,917332.925610026,
1882,1448888.2450223174,877777.3875863204,,,,2539109.9825355923,135111.05112229416,,1502665.998827979,35999.98399295146,63795971.64630013,922221.8122886261,
1883,859999.6177736102,882666.2743786073,,,,2420887.8129456933,138222.1607855172,,2482221.118953021,40444.42641770729,66358637.17394841,1682665.918906423,
1884,1443999.3582300304,880888.4974769171,,,,2810220.9732878692,131111.05283769575,,1331554.9637127332,34666.651231418655,61580861.51958741,924444.0336715343,
1885,816444.081578993,926221.8104595377,,,,2440887.804027625,136444.38377014012,,2743554.3361207237,40444.42641770729,65459526.462518625,1017332.8812470572,
1886,1232888.3409509216,883999.6071401401,,,,2608887.7293659607,241333.22597208462,,1655999.2640168276,39999.982163863024,66513303.77189879,1031110.6528888559,
1887,938221.805199646,915999.59296218,,,,2498665.556117885,256888.77474294713,,3227109.6767999553,41777.75917924009,68278191.87628847,963110.6830738646,
1888,1501777.1103202903,882221.8301247631,,,,2631554.3859709576,131999.9413453843,,1197777.2454656588,31555.541568195622,62777305.432291545,923555.145050159,
1889,1006666.2192684817,878666.2760940089,,,,2320887.857422349,171111.03500155878,,1898221.3786102876,35999.98399295146,64819526.74687363,1147555.0455770644,
1890,1417777.1475942791,933332.9185210459,,,,2570665.5241037877,135111.05100860732,,1441332.6927069647,36444.428246795724,62772860.9897531,1200888.3552425685,
1891,1369332.7247210618,907999.5965066701,,,,2365332.282010968,143555.4918316484,,2281776.7636524877,39555.53791001876,65426637.588188894,988888.4494557715,
1892,1411110.4839003019,886221.8282956746,,,,3109331.951350214,131111.05283769575,,1197777.245351972,36444.428246795724,61844416.95802434,1698221.4674499119,
1893,909777.3735220472,884444.0513939844,,,,2337776.7387273707,138666.60503936146,,2077332.4100673562,35111.09548526292,66324859.41111099,930666.2529979803,
1894,1303110.5319214475,951110.688333756,,,,3015109.771013158,132888.82985307282,,1550665.9775610387,35555.53973910719,65699970.79998302,919999.5911330916,
1895,825777.4107960358,1084888.4066945175,,,,2390221.1599988732,140444.38205473853,,2735554.3396652136,37777.761008328525,66464414.90477173,947110.6901628445,
1896,1429332.6980805432,1267110.547928496,,,,2611109.950635182,132888.82973938598,,1128888.3871429788,34222.20697757439,60184417.6958366,915555.1485946489,
1897,1580888.1863677015,2016887.9924540306,,,,2951554.2437366094,380444.27526529034,,2357332.2856691447,78222.18742603582,69746191.22388503,2271998.9901816007,
1898,1671554.8126740032,944888.46900731,,,,2741776.5592190335,163555.48279989307,,1626221.499464009,45777.7574638385,67719969.90221396,989777.3378497732,
1899,951555.1327012873,882666.2743786073,,,,2376443.388243388,137777.71653167292,,2676443.2549271076,37333.31675448426,66420859.36846343,922666.2566561572,
1900,1552443.754462729,884888.4955341418,,,,2631109.9417171134,135999.93951629585,,1599110.400434256,35555.53973910719,61786639.20593408,1191999.4701656834,
1901,846666.2903856558,885777.3841555172,,,,2329776.7422718606,133333.2741069171,,2182221.2523829876,52888.865411659935,66249303.88920802,1069332.8581510286,
1902,1292443.8700565589,945777.3575149986,,,,2958665.3516844306,151555.48817347153,,1652888.1543536044,40888.870785238396,66391970.4924183,1277777.2099070717,
1903,926221.8105732244,882221.8301247631,,,,2323110.0785778835,151111.04391962726,,2648887.711529824,39555.53791001876,68083969.74042808,1003555.1094915718,
1904,1510665.995169802,901332.932699006,,,,2833332.074033024,142666.60321027302,,1792443.6479006545,34222.207091261225,60454639.79785381,926221.8105732244,
1905,981332.8972541058,950221.7999397544,,,,2327110.076862482,135111.05112229416,,1964888.0155500593,40444.42641770729,64819971.19112748,978221.787477196,
1906,1429777.1423343874,971110.6795293745,,,,2839554.2935868436,143555.49171796156,,1563999.304948993,44888.86895614996,65585304.18431019,1335110.5177434874,
1907,869777.3912444973,1005777.3307607931,,,,2325776.7441009493,138222.1607855172,,2337332.294587213,109777.72899423144,66648859.26716124,1077332.8544928518,
1908,1433777.140618986,886666.2725495188,,,,2590221.071045562,134666.60675476305,,1291999.4256890276,78222.18753972265,61542639.31432524,2050221.3109239165,
1909,922666.2566561572,962221.7945661759,,,,3555109.5310211168,137333.2723915155,,2660887.706269932,41777.75929292693,66816414.74824573,1178221.6985238846,
